Quarter,Series,Seasonality adjustment,Region,Region Code,Industry,Industry Code,Value,Value Unit,Value Label
2014 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4921.6,nzd,NZD millions
2014 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4775.2,nzd,NZD millions
2014 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4748,nzd,NZD millions
2014 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5368.1,nzd,NZD millions
2015 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5083.3,nzd,NZD millions
2015 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4848.2,nzd,NZD millions
2015 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4917.4,nzd,NZD millions
2015 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5631.8,nzd,NZD millions
2016 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5419.2,nzd,NZD millions
2016 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5143.6,nzd,NZD millions
2016 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5142.6,nzd,NZD millions
2016 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5778.7,nzd,NZD millions
2017 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5612.4,nzd,NZD millions
2017 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5315,nzd,NZD millions
2017 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5286.2,nzd,NZD millions
2017 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6102.9,nzd,NZD millions
2018 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5760.3,nzd,NZD millions
2018 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5496.4,nzd,NZD millions
2018 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5417.6,nzd,NZD millions
2018 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6241.1,nzd,NZD millions
2019 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5872,nzd,NZD millions
2019 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5625,nzd,NZD millions
2019 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5607.2,nzd,NZD millions
2019 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6431.1,nzd,NZD millions
2020 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6035.6,nzd,NZD millions
2020 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4514.4,nzd,NZD millions
2020 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6010.8,nzd,NZD millions
2020 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6507.3,nzd,NZD millions
2021 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6146.1,nzd,NZD millions
2021 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6280.9,nzd,NZD millions
2021 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6007,nzd,NZD millions
2021 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7224.8,nzd,NZD millions
2022 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6570.6,nzd,NZD millions
2022 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6528.6,nzd,NZD millions
2022 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6791.6,nzd,NZD millions
2022 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7679.4,nzd,NZD millions
2023 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7187.7,nzd,NZD millions
2023 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6872.1,nzd,NZD millions
2023 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6922.3,nzd,NZD millions
2023 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7752.6,nzd,NZD millions
2024 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7445.2,nzd,NZD millions
2024 Q2,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6906.7,nzd,NZD millions
2024 Q3,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",6862.6,nzd,NZD millions
2024 Q4,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7978.6,nzd,NZD millions
2025 Q1,Sales by region in current prices (SAFC),Actual,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",7685.7,nzd,NZD millions
2011 Q2,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4264.2,nzd,NZD millions
2011 Q3,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4272.5,nzd,NZD millions
2011 Q4,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4370.5,nzd,NZD millions
2012 Q1,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4367.1,nzd,NZD millions
2012 Q2,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4411.8,nzd,NZD millions
2012 Q3,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4493.5,nzd,NZD millions
2012 Q4,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4525,nzd,NZD millions
2013 Q1,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4585.4,nzd,NZD millions
2013 Q2,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4696.3,nzd,NZD millions
2013 Q3,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4740.7,nzd,NZD millions
2013 Q4,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4816.6,nzd,NZD millions
2014 Q1,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4882.6,nzd,NZD millions
2014 Q2,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4960.7,nzd,NZD millions
2014 Q3,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4998.4,nzd,NZD millions
2014 Q4,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",4997.9,nzd,NZD millions
2015 Q1,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5030.5,nzd,NZD millions
2015 Q2,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5040,nzd,NZD millions
2015 Q3,Sales by region in current prices (SAFC),Seasonally adjusted,South Island,Total South Island,"All retail trade, accommodation and food services","G,H",5189.9,nzd,NZD millions
